name,price,category,brand,target
carregador modulo plus usb modulo ma cinza pial,51.9,interruptores_tomadas,PIAL,7
interruptor modulo bipolar simples a plus cinza pial,119.9,interruptores_tomadas,PIAL,7
saida de fio modulo plus branco pial,7.99,interruptores_tomadas,PIAL,7
pulsador para campainha modulo plus a cinza pial,19.9,interruptores_tomadas,PIAL,7
interruptor modulo simples borne a automatico plus branco pial,14.9,interruptores_tomadas,PIAL,7
tomada modo plus p t a branco pial,19.9,interruptores_tomadas,PIAL,7
modulo interruptor paralelo a v branco tramontina,8.9,interruptores_tomadas,TRAMONTINA,7
interruptor bipolar simples plus a v pial,99.9,interruptores_tomadas,PIAL,7
interruptor modulo bipolar a lux tramontina,47.9,interruptores_tomadas,TRAMONTINA,7
tomada modulo plus para telefone rj branco pial,49.9,interruptores_tomadas,PIAL,7
tomada modulo liz lux para antena de tv tramontina,8.9,interruptores_tomadas,TRAMONTINA,7
pulsador de campainha modulo a plus branco pial,17.9,interruptores_tomadas,PIAL,7
interruptor modulo paralelo borne a automatico plus branco pial,23.9,interruptores_tomadas,PIAL,7
tomada modulo plus para antena de tv cabo coaxial branco pial,38.9,interruptores_tomadas,PIAL,7
interruptor dimer bivolt touch branco exatron,49.9,interruptores_tomadas,EXATRON,7
campainha bivolt eletronica com fio branco leco exatron,54.9,interruptores_tomadas,EXATRON,7
placa liz postos juntos branco tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
placa liz posto horizontal branca tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
placa postos juntos liz branca tramontina,8.49,interruptores_tomadas,TRAMONTINA,7
placa liz postos branco tramontina,13.9,interruptores_tomadas,TRAMONTINA,7
placa liz posto vertical branco tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
placa liz cega branco tramontina,17.9,interruptores_tomadas,TRAMONTINA,7
placa liz postos afastados branca tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
tomada liz tomadas p t a branco tramontina,29.9,interruptores_tomadas,TRAMONTINA,7
tomada p t a lux branca tramontina,5.9,interruptores_tomadas,TRAMONTINA,7
interruptor teclas simples tomada p t a liz branco tramontina,32.9,interruptores_tomadas,TRAMONTINA,7
interruptor simples a lux branco tramontina,5.9,interruptores_tomadas,TRAMONTINA,7
interruptor dimer bivolt variador rotativo exatron,36.9,interruptores_tomadas,EXATRON,7
interruptor tecla paralelo a liz branco tramontina,19.9,interruptores_tomadas,TRAMONTINA,7
tomada dupla a p t lux branco tramontina,10.9,interruptores_tomadas,TRAMONTINA,7
interruptor liz tomada simples mais tomadas p t a branco tramontina,32.9,interruptores_tomadas,TRAMONTINA,7
tomada rj cat liz branca tramontina,27.9,interruptores_tomadas,TRAMONTINA,7
conjunto tomada telefone liz p e rj branco tramontina,18.9,interruptores_tomadas,TRAMONTINA,7
interruptor teclas simples a liz branco tramontina,32.9,interruptores_tomadas,TRAMONTINA,7
interruptor tecla simples a liz branco tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
interruptor simples tomada p t a lux branco tramontina,10.9,interruptores_tomadas,TRAMONTINA,7
interruptor duplo simples a v liz branco tramontina,22.9,interruptores_tomadas,TRAMONTINA,7
placa liz saida fio branco tramontina,8.49,interruptores_tomadas,TRAMONTINA,7
pulsador de campainha a liz branco tramontina,17.9,interruptores_tomadas,TRAMONTINA,7
tomada p t a liz branca tramontina,10.9,interruptores_tomadas,TRAMONTINA,7
tomada liz dupla a p t branco tramontina,14.9,interruptores_tomadas,TRAMONTINA,7
tomada tomadas p t a lev branca ilumi,17.9,interruptores_tomadas,ILUMI,7
interruptor teclas simples a lev branco ilumi,13.9,interruptores_tomadas,ILUMI,7
tomada embutir tomadas a lev branca ilumi,14.9,interruptores_tomadas,ILUMI,7
tomada safira tomadas p t a branca ilumi,16.9,interruptores_tomadas,ILUMI,7
tomada embutir tomada a lev branca ilumi,7.9,interruptores_tomadas,ILUMI,7
interruptor teclas simples tomada p t a lev branco ilumi,15.9,interruptores_tomadas,ILUMI,7
interruptor tecla simples tomadas p t a lev branco ilumi,16.9,interruptores_tomadas,ILUMI,7
interruptor tecla a lev branco ilumi,23.9,interruptores_tomadas,ILUMI,7
tomada embutida t a v lev branco ilumi,6.9,interruptores_tomadas,ILUMI,7
interruptor simples tomada p t a v lev branco ilumi,10.9,interruptores_tomadas,ILUMI,7
tomada embutir dupla a lev branca ilumi,12.9,interruptores_tomadas,ILUMI,7
placa cega lev ilumi,2.9,interruptores_tomadas,ILUMI,7
interruptor tecla simples a lev branco ilumi,5.9,interruptores_tomadas,ILUMI,7
tomada antenatv lev branca ilumi,6.9,interruptores_tomadas,ILUMI,7
interruptor modulo intermediario a arteor quadrada magnesio pial,115.9,interruptores_tomadas,PIAL,7
interruptor sistema tecla simples a branco ilumi,6.9,interruptores_tomadas,ILUMI,7
tomada modulo arteor para antena de tv quadrada branco pial,47.9,interruptores_tomadas,PIAL,7
tomada monobloco dupla safira a v branca ilumi,14.9,interruptores_tomadas,ILUMI,7
tomada modulo arteor p t a quadrada magnesio pial,39.9,interruptores_tomadas,PIAL,7
tomada modulo arteor rj cate quadrada branca pial,69.9,interruptores_tomadas,PIAL,7
tomada monobloco entradas p t a v branco ilumi,10.9,interruptores_tomadas,ILUMI,7
interruptor modulo intermediario a arteor quadrada branco pial,99.9,interruptores_tomadas,PIAL,7
tomada tomadas p t a safira branca ilumi,19.9,interruptores_tomadas,ILUMI,7
tomada modulo arteor p t branco pial,49.9,interruptores_tomadas,PIAL,7
tomada modulo arteor p t a quadrada branca pial,39.9,interruptores_tomadas,PIAL,7
tomada modulo arteor para telefone rj quadrada branca pial,79.9,interruptores_tomadas,PIAL,7
tomada modulo arteor p t a quadrada vermelha pial,39.9,interruptores_tomadas,PIAL,7
tomada modulo arteor para telefone rj quadrada magnesio pial,89.9,interruptores_tomadas,PIAL,7
placa arteor posto quadrado white pial,9.9,interruptores_tomadas,PIAL,7
pulsador campainha modulo arteor a branco pial,2.9,interruptores_tomadas,PIAL,7
modulo de saida de fio arteor branco pial,16.9,interruptores_tomadas,PIAL,7
modulo interruptor paralelo a arteor magnesio pial,21.9,interruptores_tomadas,PIAL,7
placa arteor postos quadrada white pial,21.9,interruptores_tomadas,PIAL,7
modulo cego arteor magnesio pial,7.9,interruptores_tomadas,PIAL,7
placa arteor cega graphite pial,11.9,interruptores_tomadas,PIAL,7
placa arteor postos quadrada graphite pial,59.9,interruptores_tomadas,PIAL,7
interruptor modulo paralelo com led a arteor quadrada magnesio pial,59.9,interruptores_tomadas,PIAL,7
placa arteor cega white pial,21.9,interruptores_tomadas,PIAL,7
interruptor modulo simples a com led arteor quadrada branco pial,24.9,interruptores_tomadas,PIAL,7
placa posto arteor grafite pial,26.9,interruptores_tomadas,PIAL,7
interruptor modulo paralelo com led a arteor quadrada branco pial,34.9,interruptores_tomadas,PIAL,7
interruptor modulo simples bipolar a arteor quadrada branco pial,79.9,interruptores_tomadas,PIAL,7
interruptor modulo simples a arteor quadrada branco pial,24.9,interruptores_tomadas,PIAL,7
interruptor modulo paralelo a arteor quadrada branco pial,26.9,interruptores_tomadas,PIAL,7
interruptor modulo simples a arteor quadrada magnesio pial,16.9,interruptores_tomadas,PIAL,7
interruptor modulo simples a com led arteor quadrada magnesio pial,39.9,interruptores_tomadas,PIAL,7
tomada sobrepor tomada p t a usb slim branca ilumi,19.9,interruptores_tomadas,ILUMI,7
interruptor simples tomada p t av lux branco tramontina,21.9,interruptores_tomadas,TRAMONTINA,7
suporte arteor para modulos pial,15.9,interruptores_tomadas,PIAL,7
tomada barra p t tomadas desmontavel a cinza daneva,31.9,interruptores_tomadas,DANEVA,7
suporte para placa modulos arteor pial,6.9,interruptores_tomadas,PIAL,7
canaleta sistema com divisoria pial,56.9,interruptores_tomadas,PIAL,7
tomada modulo p t a liz e lux tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
modulo cego arteor branco pial,3.9,interruptores_tomadas,PIAL,7
interruptor simples paralelo av lux branco tramontina,10.9,interruptores_tomadas,TRAMONTINA,7
tomada p telebras rj lux branca tramontina,15.9,interruptores_tomadas,TRAMONTINA,7
tomada tripla p t av lux branca tramontina,22.9,interruptores_tomadas,TRAMONTINA,7
tomada tomadas p t a slim branca ilumi,25.9,interruptores_tomadas,ILUMI,7
interruptor triplo av lux branco tramontina,19.9,interruptores_tomadas,TRAMONTINA,7
placa cega lux branco tramontina,3.9,interruptores_tomadas,TRAMONTINA,7
placa pvc tomada redonda condulete top tigre,9.9,interruptores_tomadas,TIGRE,7
tomada tvsat coaxial lux branca tramontina,9.9,interruptores_tomadas,TRAMONTINA,7
interruptor duplo av lux branco tramontina,14.9,interruptores_tomadas,TRAMONTINA,7
placa cega lux branca tramontina,7.9,interruptores_tomadas,TRAMONTINA,7
interruptor simples bipolar a zeffia branco pial,33.9,interruptores_tomadas,PIAL,7
interruptor duplo tomada p t av lux branco tramontina,21.9,interruptores_tomadas,TRAMONTINA,7
placa slim posto separados horizontal branco ilumi,2.9,interruptores_tomadas,ILUMI,7
suporte slim horizontal placa ilumi,6.9,interruptores_tomadas,ILUMI,7
interruptor tecla simples tomada p t a slim branco ilumi,18.9,interruptores_tomadas,ILUMI,7
placa slim suporte horizontal branca ilumi,12.9,interruptores_tomadas,ILUMI,7
interruptor slim ts tom p t a branco lumi,14.9,interruptores_tomadas,ILUMI,7
tomada sobrepor tomadas p t a slim branca ilumi,19.9,interruptores_tomadas,ILUMI,7
interruptor sobrepor tecla simples tomada a slim branco ilumi,15.9,interruptores_tomadas,ILUMI,7
tomada slim sobrepor rj fios branco ilumi,25.9,interruptores_tomadas,ILUMI,7
tomada sobrepor dupla p t a slim branca ilumi,16.9,interruptores_tomadas,ILUMI,7
tomada sobrepor p t a slim branca ilumi,12.9,interruptores_tomadas,ILUMI,7
tomada barra tripla p t a cinza ilumi,15.9,interruptores_tomadas,ILUMI,7
tomada slim box sobrepor antena de tv branca ilumi,6.9,interruptores_tomadas,ILUMI,7
placa pvc cega condulete top tigre,8.9,interruptores_tomadas,TIGRE,7
placa postos horizontal zeffia branco pial,10.9,interruptores_tomadas,PIAL,7
interruptor sobrepor tecla simples a slim branco ilumi,8.9,interruptores_tomadas,ILUMI,7
tomada modulo p t a zeffia branca pial,8.9,interruptores_tomadas,PIAL,7
modulo cego zeffia branco pial,4.49,interruptores_tomadas,PIAL,7
tomada modulo zeffia rede rj f branco pial,16.9,interruptores_tomadas,PIAL,7
interruptor modulo paralelo a zeffia branco pial,9.9,interruptores_tomadas,PIAL,7
tomada para telefone slim rj branco ilumi,11.9,interruptores_tomadas,ILUMI,7
saida fio modulo zeffia horizontal branco pial,3.9,interruptores_tomadas,PIAL,7
placa cega zeffia branca pial,10.9,interruptores_tomadas,PIAL,7
tomada modulo slim p t a branco ilumi,6.9,interruptores_tomadas,ILUMI,7
tomada modulo utp rj lcs zeffia branca pial,42.9,interruptores_tomadas,PIAL,7
tomada modulo slim para antena de tv cabo coaxial branca ilumi,4.9,interruptores_tomadas,ILUMI,7
interruptor modulo simples a zeffia branco pial,7.9,interruptores_tomadas,PIAL,7
tomada modulo para antena de tv cabo coaxial zeffia branco pial,18.9,interruptores_tomadas,PIAL,7
placa zeffia s posto horizontal branco pial,10.9,interruptores_tomadas,PIAL,7
interruptor modulo intermediario a zeffia branco pial,28.9,interruptores_tomadas,PIAL,7
placa postos separados horizontal zeffia branco pial,10.9,interruptores_tomadas,PIAL,7
placa postos separados zeffia branco pial,11.9,interruptores_tomadas,PIAL,7
placa com saida de fio branco ilumi,8.9,interruptores_tomadas,ILUMI,7
placa posto horizontal zeffia branca pial,4.9,interruptores_tomadas,PIAL,7
placa posto fio zeffia branco pial,4.49,interruptores_tomadas,PIAL,7
interruptor teclas paralela horizontal a zeffia branco pial,21.9,interruptores_tomadas,PIAL,7
pulsador zeffia campanhia a branco pial,10.9,interruptores_tomadas,PIAL,7
interruptor tecla simples tecla paralela a zeffia branco pial,21.9,interruptores_tomadas,PIAL,7
tomada zeffia f p telefonico telebras branca pial,23.9,interruptores_tomadas,PIAL,7
tomada p t a horizontal zeffia branca pial,7.9,interruptores_tomadas,PIAL,7
interruptor t s p a zeffia branco pial,26.9,interruptores_tomadas,PIAL,7
interruptor tecla intermediario a zeffia branco pial,27.9,interruptores_tomadas,PIAL,7
interruptor t s a zeffia branco pial,23.9,interruptores_tomadas,PIAL,7
interruptor t s horizontal a zeffia branco pial,11.9,interruptores_tomadas,PIAL,7
interruptor t paralelo tomada p t a zeffia branco pial,19.9,interruptores_tomadas,PIAL,7
interruptor teclas paralelo tomada a zeffia branco pial,36.9,interruptores_tomadas,PIAL,7
interruptor zeffia tomadas simples mais paralela p t a branco pial,29.9,interruptores_tomadas,PIAL,7
tomada tomadas p t a zeffia branca pial,15.9,interruptores_tomadas,PIAL,7
interruptor teclas paralelo a zeffia branco pial,36.9,interruptores_tomadas,PIAL,7
interruptor zeffia teclas simples mais paralela a branco pial,27.9,interruptores_tomadas,PIAL,7
tomada telefonico f rj zeffia pial,33.9,interruptores_tomadas,PIAL,7
tomada antenatv zeffia branca pial,24.9,interruptores_tomadas,PIAL,7
interruptor t simples tomada p t a zeffia branco pial,15.9,interruptores_tomadas,PIAL,7
campainha cigarra v zeffia branca pial,31.9,interruptores_tomadas,PIAL,7
interruptor t simples horizontal a zeffia branco pial,7.9,interruptores_tomadas,PIAL,7
interruptor tecla simples horizontal a slim branco ilumi,9.9,interruptores_tomadas,ILUMI,7
tomada p t a vertical slim branca ilumi,9.9,interruptores_tomadas,ILUMI,7
tomada p t a horizontal slim branca ilumi,9.9,interruptores_tomadas,ILUMI,7
interruptor slim teclas paralelo a branco ilumi,19.9,interruptores_tomadas,ILUMI,7
campainha cigarra bivolt embutir slim branca ilumi,36.9,interruptores_tomadas,ILUMI,7
interruptor tecla paralelo a slim branco ilumi,11.9,interruptores_tomadas,ILUMI,7
interruptor teclas simples a slim branco ilumi,16.9,interruptores_tomadas,ILUMI,7
interruptor tecla simples a slim branco ilumi,9.9,interruptores_tomadas,ILUMI,7
interruptor t paralelo horizontal a zeffia branco pial,11.9,interruptores_tomadas,PIAL,7
tomada antena de tv slim branca ilumi,11.9,interruptores_tomadas,ILUMI,7
interruptor t simples bipolar a zeffia branco pial,36.9,interruptores_tomadas,PIAL,7
prumo em aco g de parede dimax,29.9,acess_ferramentas,DIMAX BR,0
lamina para estilete em aco com pecas dimax,6.9,acess_ferramentas,DIMAX,0
kit de escova rotativa com pecas para limpeza stamaco,122.9,acess_ferramentas,STAMACO,0
martelo de borracha preto com cabo de madeira flex dimax,31.9,acess_ferramentas,DIMAX BR,0
martelo de borracha branco com cabo de madeira flex dimax,39.9,acess_ferramentas,DIMAX BR,0
caixa para ferramentas de plastico com trava preta e laranja black e decker,49.9,acess_ferramentas,BLACK & DECKER,0
nivel laser gll com suporte bosch,425.9,acess_ferramentas,BOSCH,0
mandril com chave sds plus bosch,178.9,acess_ferramentas,BOSCH,0
ventosa em plastico dupla vermelha atlas,94.9,acess_ferramentas,ATLAS,0
ventosa em plastico simples vermelha atlas,49.9,acess_ferramentas,ATLAS,0
coletor de po plastico para furadeira stamaco,19.9,acess_ferramentas,STAMACO,0
tripe para niveis e trenas a laser a bosch,499.9,acess_ferramentas,BOSCH,0
kit de pontas big bit com pecas bosch,85.9,acess_ferramentas,BOSCH,0
bastao de cola quente g tramontina,14.9,acess_ferramentas,TRAMONTINA,0
roda lixa minikontour r g norton,18.9,acess_ferramentas,NORTON,0
roda lixa polikontour r g norton,34.9,acess_ferramentas,NORTON,0
escova copo ondulada de aco carbono norton,45.9,acess_ferramentas,NORTON,0
escova copo trancada de aco carbono norton,61.9,acess_ferramentas,NORTON,0
escova circular ondulada hobby de aco carbono norton,25.9,acess_ferramentas,NORTON,0
escova pincel ondulada de aco carbono norton,40.9,acess_ferramentas,NORTON,0
nivel de aluminio trapezoidal starrett,75.9,acess_ferramentas,STARRETT,0
nivel de aluminio com perfil ibeam starretts,299.9,acess_ferramentas,STARRETT,0
kit de ferramentas manuais com pecas nove,199.9,acess_ferramentas,NOVE54,0
maleta de transporte lboxx bosch,299.9,acess_ferramentas,BOSCH,0
kit de ferramentas manuais com pecas vonder,239.9,acess_ferramentas,VONDER,0
kit de pontas e brocas xline com pecas em titanio bosch,119.9,acess_ferramentas,BOSCH,0
multimetro digital v a a bateria v dimax,29.9,acess_ferramentas,DIMAX,0
detector de tensao e v dimax,10.9,acess_ferramentas,DIMAX,0
caixa de ferramentas organizadora sortmaster junior stanley,94.9,acess_ferramentas,STANLEY,0
caixa de ferramentas organizadora sortmaster light stanley,73.9,acess_ferramentas,STANLEY,0
alicate amperimetro a digital pro dimax,136.9,acess_ferramentas,DIMAX,0
serra copo diamantado com prolongamento para concreto dimax,239.9,acess_ferramentas,DIMAX,0
serra copo diamantada com prolongador para concreto dimax,199.9,acess_ferramentas,DIMAX,0
serra copo diamantado dimax,99.9,acess_ferramentas,DIMAX,0
serra copo em aco bimetal dimax,104.9,acess_ferramentas,DIMAX,0
suporte serra copo aco bimetal dimax,48.9,acess_ferramentas,DIMAX,0
suporte para serra copo em aco bimetal sds a dimax,32.9,acess_ferramentas,DIMAX,0
serra copo aco bimetal dimax,99.9,acess_ferramentas,DIMAX,0
jogo serra copo em aco com pecas dimax,48.9,acess_ferramentas,DIMAX,0
suporte de aco para fixacao de serra copo starret,125.9,acess_ferramentas,STARRETT,0
